id,nickname,note_id,content
7616,蜡笔小宜会暴富🐬,667ba9e7000000001f0047cd,好美好美[大笑R]
7617,热爱生活的那个你,667ba9e7000000001f0047cd,好美[色色R]
7618,跟着77干饭去,667ba9e7000000001f0047cd,太好看了吧
7619,evelynwan._,667ba9e7000000001f0047cd,😍😍
7620,爱吃樱桃的樱桃🍒,667ba9e7000000001f0047cd,waaa谢谢 直接帮我找好地方了[偷笑R]
7621,一条咸鱼Y,667ba9e7000000001f0047cd,好好看 [哇R]
7622,欣然Juno,667ba9e7000000001f0047cd,姐妹 拍照的地点是郑王庙里面吗
7623,小唯啊～努力啊～,667ba9e7000000001f0047cd,哪家？
7624,Gialo吃喝玩乐,667ba9e7000000001f0047cd,他们自家的我但是我们的摄影师好好[偷笑R]
7625,德英丁,667ba9e7000000001f0047cd,哪位摄影师啊[微笑R]
7626,Gialo吃喝玩乐,667ba9e7000000001f0047cd,外面呀
7627,Hui Sin ,667ba9e7000000001f0047cd,请问你的摄影师是哪位呢？
7628,Lisa👣,667ba9e7000000001f0047cd,哈哈哈哈…同一家，化妆真的不错
7629,MAHASANÉ,667ba9e7000000001f0047cd,[飞吻R][飞吻R][飞吻R]
7630,HandsomeAlex,66ca9969000000001f01737a,大家可以xhs @MAHASANÉ 预约摄影师 198 号！ 我不是业配宣传 ！你们可以自己找他们
7631,于瑄,66ca9969000000001f01737a,照片要怎样给你呢
7632,卡门😝Carmen,66ca9969000000001f01737a,你好，请问可以哪里联系[飞吻R]
7633,ᅠᅠᅠ,66ca9969000000001f01737a,请问价钱包括妆发吗？
7634,小红薯_7777,66ca9969000000001f01737a,怎么约
7635,海贼咕,66ca9969000000001f01737a,他有没有小红书[哭惹R]
7636,鱼不爱吃丸子,66ca9969000000001f01737a,请问泰服是哪里租的呢[害羞R]
7637,princess coco,66ca9969000000001f01737a,可以分享店家吗
7638,小红薯644D72A4,66ca9969000000001f01737a,请问可以分享是什么店家吗？
7639,HandsomeAlex,66ca9969000000001f01737a,这个好像也是他们 [微笑R]
7640,符碌人,66ca9969000000001f01737a,戈⁹
7641,HandsomeAlex,66ca9969000000001f01737a,怎么说？gmail
7642,HandsomeAlex,66ca9969000000001f01737a,可以ig
7643,HandsomeAlex,66ca9969000000001f01737a,头发化妆的话 算到来 70左右马币
7644,HandsomeAlex,66ca9969000000001f01737a,@MAHASANÉ  他们说198 拍摄
7645,HandsomeAlex,66ca9969000000001f01737a,ig找他的 🤣 人很好
7646,HandsomeAlex,66ca9969000000001f01737a,也是找他一起 😌
7647,HandsomeAlex,66ca9969000000001f01737a,可以 ig 找他太好了
7648,龘,66ca9969000000001f01737a,五女拜寿
7649,MAHASANÉ,66ca9969000000001f01737a,[飞吻R][飞吻R][飞吻R]
7650,18,66ca9969000000001f01737a,@🦈 @hui. @瑩 好看
7651,alalalalala,66d0769c000000001d03bd8d,帅哥配美女超好看的
7652,钞票好多臧女士,66d0769c000000001d03bd8d,妆造在哪家做的呀
7653,大胖🤨,66d0769c000000001d03bd8d,请问妆造需要预约吗
7654,ギPeger燕ぷ,66d0769c000000001d03bd8d,求推家
7655,辽宁丹东特产,66d0769c000000001d03bd8d,女朋友长得像小水
7656,Yoyo.Yiu,66d0769c000000001d03bd8d,妆造多少钱？
7657,牛B,66d0769c000000001d03bd8d,线上哪里买票啊？
7658,YY,66d0769c000000001d03bd8d,要是帶了不會拍照的對象 穿了也是白搭[哭惹R][哭惹R]
7659,私物BLACKPINK,66d0769c000000001d03bd8d,月伞  是不是服装里面租的？ 骑大象是额外费用还是门票也包含？
7660,Chooi Lin,66d0769c000000001d03bd8d,可以发购买票的连接？
7661,中泰詹詹晓洁,66d0769c000000001d03bd8d,[红色心形R][红色心形R][红色心形R]
7662,alalalalala,66d0769c000000001d03bd8d,我去我被回复了啊啊啊
7663,卡麗熙,66d0769c000000001d03bd8d,
7664,别管我了,66d0769c000000001d03bd8d,你好知道怎么线上跟她们预约吗
7665,卡麗熙,66d0769c000000001d03bd8d,没试过哦
7666,别管我了,66d0769c000000001d03bd8d,好的谢谢
7667,中泰詹詹晓洁,66d0769c000000001d03bd8d,不用预约，直接过去就可以了
7668,中泰詹詹晓洁,66d0769c000000001d03bd8d,不用喔
7669,中泰詹詹晓洁,66d0769c000000001d03bd8d,直接去暹罗古城
7670,中泰詹詹晓洁,66d0769c000000001d03bd8d,下次拍个泰国校服看看有没有那感觉[偷笑R]
7671,中泰詹詹晓洁,66d0769c000000001d03bd8d,不用妆造不同价格，300-500 泰铢
7672,古今暹罗,66d0769c000000001d03bd8d,客路，携程，飞猪美团都有
7673,中泰詹詹晓洁,66d0769c000000001d03bd8d,教一教[偷笑R]
7674,中泰詹詹晓洁,66d0769c000000001d03bd8d,都是要额外付费喔
7675,中泰詹詹晓洁,66d0769c000000001d03bd8d,客路，携程，飞猪美团都有
7676,杏林子,66d0769c000000001d03bd8d,我怎么没发现还有做饭，喂小象的活动啊？
7677,私物BLACKPINK,66d0769c000000001d03bd8d,这一家大家服装怎么都一样[哭惹R]
7678,疯的啦啦啦,66d0769c000000001d03bd8d,你女友好美好可爱
7679,美,66d0769c000000001d03bd8d,這些行程都要付費跟預約嗎
7680,Atomm（禁言中）,66d0769c000000001d03bd8d,[doge]很快 大家都去啦
7681,锦衣卫袖章,66d0769c000000001d03bd8d,[派对R]你女友也没做过公主哦，咋教[doge]
7682,Rain,66d0769c000000001d03bd8d,请问一天你们话费了多少
7683,超级无敌风火虫,66d0769c000000001d03bd8d,骑象好好玩
7684,ni.1,66d0769c000000001d03bd8d,[红色心形R][红色心形R][红色心形R]
7685,卉卉子,66d0769c000000001d03bd8d,@owo
7686,中泰詹詹晓洁,66d0769c000000001d03bd8d,都要付费的哦 不用预约
7687,小陆小宝,66d0769c000000001d03bd8d,大象的脊椎骨非常脆弱不适合载重物，爱护动物
7688,Nicole 妮妮,65aa64bf000000002e004e0b,要提早预约吗
7689,维奇,65aa64bf000000002e004e0b,hi，可以问问，需要提早预约的吗？
7690,Kelly,65aa64bf000000002e004e0b,花费多少？
7691,魔力日常,65aa64bf000000002e004e0b,请问市区去那边要多久？然后如果早上和旁晚的话建议几点到啊？[害羞R]
7692,🌈非林,65aa64bf000000002e004e0b,包化妆跟头发吗
7693,skyangel618,65aa64bf000000002e004e0b,请问照片softcopy是马上给你们吗
7694,Oh昏昏,65aa64bf000000002e004e0b,你好 傍晚的话建议几点呀？闭馆时间是几点？[萌萌哒R]
7695,疗一疗ByRose🌹,65aa64bf000000002e004e0b,浅蓝色太好看了 🩵
7696,Gennie_HuiHui,65aa64bf000000002e004e0b, @Melvin 
7697,Agnes,65aa64bf000000002e004e0b,我是没有预约哟~直接去“泰服一条街”那边走走看看就进了这间[大笑R]
7698,Nicole 妮妮,65aa64bf000000002e004e0b,谢谢 地点在曼谷对吗
7699,Agnes,65aa64bf000000002e004e0b,是的，在郑王庙~
7700,Agnes,65aa64bf000000002e004e0b,我是直接去郑王庙附近的“泰服街”找店哟~然后直接在那个店说要拍摄服务[偷笑R] 要预约的话可以去instagram有些蛮出名的泰服店
7701,维奇,65aa64bf000000002e004e0b,你的有包括化妆吗？
7702,Agnes,65aa64bf000000002e004e0b,我的没有~ 因为一开始我就想找没化妆的，感觉泰国妆有点太浓，要三思一下呀[笑哭R]
7703,Agnes,65aa64bf000000002e004e0b,上面有提到哟~拍照+衣服1600泰铢[害羞R]
7704,Kelly,65aa64bf000000002e004e0b,谢谢你。照片有帮你精修几张吗？
7705,Agnes,65aa64bf000000002e004e0b,没有诶，上面的照片都是原图，我没有edit过（我只是放成collage[笑哭R]）
7706,Agnes,65aa64bf000000002e004e0b,我当时好像是10点半到，已经开始有点热了[扶墙R]（不过太阳大好像拍照比较出片？[笑哭R]）建议八点那样太阳还么那么大~ 我那时是坐地铁+走路，用了差不多一小时（不好意思有点不记得了[哭惹R]），不知道坐船的话会不会比较久
7707,魔力日常,65aa64bf000000002e004e0b,好的👌🏻谢谢你的分享[害羞R]
7708,Agnes,65aa64bf000000002e004e0b,我的是包发型和首饰，化妆我不确定多少钱[害羞R] 因为我担心泰国妆很浓[笑哭R]
7709,🌈非林,65aa64bf000000002e004e0b,好哦
7710,Agnes,65aa64bf000000002e004e0b,是的哟，直接插个cable去你的电话然后transfer过去[害羞R]
7711,Agnes,65aa64bf000000002e004e0b,可以看看太阳的强度，大概四点[笑哭R]闭馆时间，我上网查是六点~
7712,Agnes,65aa64bf000000002e004e0b,显白[色色R]看到别人白金色，灰银色也很美[黄金薯R]
7713,那位病娇,6560818d00000000330075ce,多少钱呀
7714,小莓同學,6560818d00000000330075ce,1
7715,irisss_20,6560818d00000000330075ce,1
7716,yuyu,6560818d00000000330075ce,[飞吻R]多少錢？
7717,fffreer,6560818d00000000330075ce,1
7718,Stella 📷,6560818d00000000330075ce,1
7719,芳芳💜,6560818d00000000330075ce,1
7720,alice,6560818d00000000330075ce,1
7721,毛毛姐,6560818d00000000330075ce,pm
7722,♥нёiDi♥,6560818d00000000330075ce,多少錢？
7723,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信[飞吻R]
7724,那位病娇,6560818d00000000330075ce,私信啦
7725,Nana photo曼谷(已禁言),6560818d00000000330075ce,好滴
7726,Nana photo曼谷(已禁言),6560818d00000000330075ce,私信我喔[萌萌哒R]
7727,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝宝私信我哟[飞吻R]
7728,Nana photo曼谷(已禁言),6560818d00000000330075ce,私信[飞吻R]
7729,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝宝私信我[飞吻R]
7730,Nana photo曼谷(已禁言),6560818d00000000330075ce,滴滴[偷笑R]
7731,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝 私你[爱心R]
7732,Nana photo曼谷(已禁言),6560818d00000000330075ce,[斜眼R]来咯，私啦
7733,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝、后台私下噢[拔草R]
7734,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝 后台私[斜眼R]
7735,Nana photo曼谷(已禁言),6560818d00000000330075ce,来咯，私你[两颗心R]
7736,Nana photo曼谷(已禁言),6560818d00000000330075ce,来啦，宝 后台私下噢[自拍R]
7737,phyllis hair whispering,6560818d00000000330075ce,1
7738,Yun珈,6560818d00000000330075ce,1
7739,小红薯62969E67,6560818d00000000330075ce,多少钱
7740,小红薯5D533053,6560818d00000000330075ce,多少，多少
7741,小雪,6560818d00000000330075ce,价格
7742,玟盈🤍,6560818d00000000330075ce,1
7743,呼吸都會胖,6560818d00000000330075ce,1
7744,小红薯662C3F90,6560818d00000000330075ce,多少錢呢🥹
7745,kaka,6560818d00000000330075ce,多少錢
7746,倩,6560818d00000000330075ce,多少钱
7747,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝，后台私噢[飞吻R]
7748,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝，私你哟[飞吻R]
7749,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝，后台私下噢
7750,Nana photo曼谷(已禁言),6560818d00000000330075ce,私你啦
7751,Nana photo曼谷(已禁言),6560818d00000000330075ce,私你啦[色色R]
7752,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝，后台子哦[飞吻R]
7753,妮,6560818d00000000330075ce,多少錢
7754,Nicole,6560818d00000000330075ce,多少钱？
7755,小红薯64B3877F,6560818d00000000330075ce,1
7756,Siu,6560818d00000000330075ce,1
7757,Jasminee..,6560818d00000000330075ce,1
7758,jessie,6560818d00000000330075ce,多少钱呀
7759,Uresdcvbhuu,6560818d00000000330075ce,1
7760,💋nichole喵籽🐱👣,6560818d00000000330075ce,1[害羞R]
7761,魚兒,6560818d00000000330075ce,"1
"
7762,miyakochung,6560818d00000000330075ce,1
7763,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝 私你[飞吻R]
7764,Nana photo曼谷(已禁言),6560818d00000000330075ce,私你哦
7765,Nana photo曼谷(已禁言),6560818d00000000330075ce,私你哦[飞吻R]
7766,Nana photo曼谷(已禁言),6560818d00000000330075ce,私你哦[失望R]
7767,yammy yu,6560818d00000000330075ce,1
7768,蕊 . Miko,6560818d00000000330075ce,1
7769,mj,6560818d00000000330075ce,1
7770,lingling,6560818d00000000330075ce,1
7771,杰尼JourneyWJ,6560818d00000000330075ce,1
7772,Bilibala,6560818d00000000330075ce,1
7773,嘿嘿,6560818d00000000330075ce,1
7774,Charlotte,6560818d00000000330075ce,pm 谢谢
7775,Adelin纹绣师💕,6560818d00000000330075ce,1
7776,momo,6560818d00000000330075ce,1
7777,招财女王👸Michelle Lee,6560818d00000000330075ce,1
7778,💃🏻shanshanb💕,6560818d00000000330075ce,1
7779,鱼泡,6560818d00000000330075ce,私我一下呢
7780,QQ3,6560818d00000000330075ce,1
7781,Aurora奧蘿菈,6560818d00000000330075ce,1
7782,yvhk,6560818d00000000330075ce,1
7783,六六爱发现,6560818d00000000330075ce,我也去做了个同款，超美的！
7784,西籽🍒,6560818d00000000330075ce,多少钱
7785,一茉,6560818d00000000330075ce,1
7786,Sophia徐,6560818d00000000330075ce,1
7787,Nana photo曼谷(已禁言),6560818d00000000330075ce,来了宝[飞吻R]
7788,Nana photo曼谷(已禁言),6560818d00000000330075ce,好美[飞吻R]
7789,Nana photo曼谷(已禁言),6560818d00000000330075ce,发你咯
7790,阿白,6560818d00000000330075ce,1
7791,日系女子的壽險事業學,6560818d00000000330075ce,1
7792,KEKO 的休闲时光 🍹,6560818d00000000330075ce,1
7793,潔熙c,6560818d00000000330075ce,你好～詢問價位，謝謝
7794,達菲小粉絲,6560818d00000000330075ce,1
7795,手甩一只猪,6560818d00000000330075ce,111
7796,🐭,6560818d00000000330075ce,多少錢？
7797,也是醉了,6560818d00000000330075ce,1
7798,拉拉熊🐻可可愛愛,6560818d00000000330075ce,禮貌問價[飞吻R]
7799,一直在路上的peipei,6560818d00000000330075ce,1
7800,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信噢[飞吻R]
7801,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信噢[飞吻R]
7802,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信噢[飞吻R]
7803,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信噢[飞吻R]
7804,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信噢[飞吻R]
7805,那位病娇,6560818d00000000330075ce,1
7806,Fairy,6560818d00000000330075ce,哪家畫的！
7807,晒网崽,6560818d00000000330075ce,1
7808,Sophiolina～,6560818d00000000330075ce,1
7809,Chen.H,6560818d00000000330075ce,1
7810,希子,6560818d00000000330075ce,1
7811,娇兰专柜拼单,6560818d00000000330075ce,1
7812,几千春,6560818d00000000330075ce,11111
7813,小红薯6544F785,6560818d00000000330075ce,1
7814, Angel Yeoh ,6560818d00000000330075ce,1
7815,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信[飞吻R]
7816,Nana photo曼谷(已禁言),6560818d00000000330075ce,店家来咯，宝私信[飞吻R]
7817,Nana photo曼谷(已禁言),6560818d00000000330075ce,私信我噢
7818,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信噢[飞吻R]
7819,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信哟[飞吻R]
7820,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝宝私信我[飞吻R]
7821,Nana photo曼谷(已禁言),6560818d00000000330075ce,私信[飞吻R]
7822,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝宝私信我[飞吻R]
7823,零加一不等于一,6560818d00000000330075ce,1
7824,安娜貝🌸珈,6560818d00000000330075ce,1
7825,ㄆㄆㄆ,6560818d00000000330075ce,1
7826,mimoyiyi,6560818d00000000330075ce,1
7827,玉玉症小杨要晒太阳,6560818d00000000330075ce,1
7828,a§花花小乖*~🎀,6560818d00000000330075ce,1
7829,crush,6560818d00000000330075ce,1
7830,💝✨艺歆✨💄,6560818d00000000330075ce,1
7831,Kasey香港飲食日記,6560818d00000000330075ce,1
7832,鹤,6560818d00000000330075ce,1
7833,Nana photo曼谷(已禁言),6560818d00000000330075ce,私信啦[飞吻R]
7834,Nana photo曼谷(已禁言),6560818d00000000330075ce,私信噢[飞吻R]
7835,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝宝私信我[飞吻R]
7836,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7837,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我噢[飞吻R]
7838,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7839,Nana photo曼谷(已禁言),6560818d00000000330075ce,私信噢[飞吻R]
7840,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我噢[飞吻R]
7841,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信噢[飞吻R]
7842,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我噢[飞吻R]
7843,Peggy,6560818d00000000330075ce,1
7844,JMMTT,6560818d00000000330075ce,1
7845,Bridge,6560818d00000000330075ce,1
7846,大马吃货小姐姐,6560818d00000000330075ce,1
7847,没有眉毛的Yucc📷,6560818d00000000330075ce,1
7848,喬,6560818d00000000330075ce,1
7849,小鱼儿🐠,6560818d00000000330075ce,1
7850,日常不日常,6560818d00000000330075ce,1
7851,Sytsang,6560818d00000000330075ce,1
7852,🐱喵^_^,6560818d00000000330075ce,1
7853,Nana photo曼谷(已禁言),6560818d00000000330075ce,私信噢[飞吻R]
7854,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我噢[飞吻R]
7855,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我噢[飞吻R]
7856,Nana photo曼谷(已禁言),6560818d00000000330075ce,私信噢[飞吻R]
7857,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我哟[飞吻R]
7858,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝宝私信我[飞吻R]
7859,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝宝私信我[飞吻R]
7860,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝宝私信我哟[飞吻R]
7861,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝宝私信我哟[飞吻R]
7862,Nana photo曼谷(已禁言),6560818d00000000330075ce,私信我[飞吻R]
7863,Vincent 汶轩,6560818d00000000330075ce,1
7864,柬埔寨野生眉、妈生唇,6560818d00000000330075ce,好好看，怎么联系
7865,坡上一坨肉,6560818d00000000330075ce,1
7866,Daydream Cake Shop,6560818d00000000330075ce,1
7867,luirrr,6560818d00000000330075ce,1
7868,-15zllll,6560818d00000000330075ce,11
7869,上海彩虹爪印宠物殡葬火化,6560818d00000000330075ce,1
7870,熊大大🐻,6560818d00000000330075ce,美瞳是自备吗
7871,恶,6560818d00000000330075ce,1
7872,台灣的小姐姐Stacey,6560818d00000000330075ce,1
7873,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7874,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7875,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7876,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7877,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝宝私信我[飞吻R]
7878,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝宝私信我[飞吻R]
7879,Nana photo曼谷(已禁言),6560818d00000000330075ce,私信[飞吻R]
7880,Nana photo曼谷(已禁言),6560818d00000000330075ce,对的宝
7881,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7882,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7883,momo,6560818d00000000330075ce,开美颜了吗 没开可以去
7884,本山王,6560818d00000000330075ce,1
7885,Judy Wang,6560818d00000000330075ce,1
7886,杨儿咩咩💜💚,6560818d00000000330075ce,1
7887,大静静,6560818d00000000330075ce,1
7888,娇娇公主,6560818d00000000330075ce,这个是客人吗
7889,今天七歲,6560818d00000000330075ce,1
7890,Baby 莹（被禁言了）,6560818d00000000330075ce,1
7891,带刺的🌹,6560818d00000000330075ce,1
7892,莫莫,6560818d00000000330075ce,1
7893,Nana photo曼谷(已禁言),6560818d00000000330075ce,原视频直出噢
7894,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7895,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7896,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7897,Nana photo曼谷(已禁言),6560818d00000000330075ce,私信我噢
7898,Nana photo曼谷(已禁言),6560818d00000000330075ce,是我们新出的妆造作品[飞吻R]
7899,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7900,Nana photo曼谷(已禁言),6560818d00000000330075ce,私信[飞吻R]
7901,Nana photo曼谷(已禁言),6560818d00000000330075ce,私信[飞吻R]
7902,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7903,奔跑的是微风呀,6560818d00000000330075ce,1
7904,枸杞,6560818d00000000330075ce,1
7905,歡歡,6560818d00000000330075ce,1
7906,哈利波特大,6560818d00000000330075ce,1
7907,香草,6560818d00000000330075ce,1
7908,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7909,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7910,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7911,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7912,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7913,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7914,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7915,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7916,Nana photo曼谷(已禁言),6560818d00000000330075ce,宝私信我[飞吻R]
7917,Ni Dan 奢侈品,661b52a0000000001a014d36,刚去了郑王庙、身边少了一个会拍照的人是真可怕、大情人节的因为没拍好照片、吵吵起来。[笑哭R]
7918,逆龄妖妖Fean,661b52a0000000001a014d36,哪能不能带你一起去拍呢😂
7919,June14,661b52a0000000001a014d36,怎么约拍啊
7920,光子手机摄影,661b52a0000000001a014d36,理性说服，让他多掌握一项技能的事
7921,Ni Dan 奢侈品,661b52a0000000001a014d36,这个技巧真的很难把控、主要缺师傅[微笑R]
7922,光子手机摄影,661b52a0000000001a014d36,能力不是一天练成的，多拍多练会越来越好
7923,Ni Dan 奢侈品,661b52a0000000001a014d36,多多指教[害羞R]
7924,光子手机摄影,661b52a0000000001a014d36,没问题啊，随时可以找我
7925,Ni Dan 奢侈品,661b52a0000000001a014d36,3Q
7926,光子手机摄影,661b52a0000000001a014d36,哈哈哈，得看从哪带我啊
7927,逆龄妖妖Fean,661b52a0000000001a014d36,哈哈哈 那就是你没在泰国啦，是不是😂
7928,光子手机摄影,661b52a0000000001a014d36,常住北京，来北京可以找我
7929,逆龄妖妖Fean,661b52a0000000001a014d36,好啊！找你拍大片
7930,光子手机摄影,661b52a0000000001a014d36,哈哈，随时欢迎
7931,光子手机摄影,661b52a0000000001a014d36,美女，还是建议受用方法，找亲朋或搭子一起拍就好
7932,momo,65f41bab000000000d00c53d,手推车那里笑死[笑哭R][笑哭R][笑哭R]
7933,JennyW,65f41bab000000000d00c53d,请问在曼谷吗？
7934,绝,65f41bab000000000d00c53d,这衣服跟西双版纳一样[偷笑R]
7935,牙牙是吗,65f41bab000000000d00c53d,[派对R][派对R][派对R]
7936,GUN (利辛),65f41bab000000000d00c53d,[飞吻R][飞吻R]
7937,泰国梦姐姐,65f41bab000000000d00c53d,那个推车又烫又震[笑哭R]
7938,泰国梦姐姐,65f41bab000000000d00c53d,是的
7939,loloso,666283e90000000015008f31,请问一下这个地方去郑王庙有多久呢
7940,朝饮木兰,666283e90000000015008f31,今天追寻你的足迹去啦，巧的是选了同一款衣服
7941,菜鸡招财日常,666283e90000000015008f31,可以不用现金吗
7942,真是见啥都想买,666283e90000000015008f31,想请问一下这样的衣服内衣肩带怎么处理呀？
7943,笑口常开offer自然来,666283e90000000015008f31,好眼熟，我们穿的是同一套吗？[害羞R]
7944,星月Mommy,666283e90000000015008f31,宝 有微信联系方式吗？[害羞R][害羞R]
7945,星月Mommy,666283e90000000015008f31,宝 有微信联系方式吗？[害羞R][害羞R]
7946,小云云💕,666283e90000000015008f31,奶奶几点关门啊
7947,小葵,666283e90000000015008f31,宝有微信吗
7948,不值得熬夜,666283e90000000015008f31,在郑王庙里面吗？
7949,某小仙,666283e90000000015008f31,哪个地方去郑王庙？奶奶家？
7950,loloso,666283e90000000015008f31,就是你做妆造的地方
7951,某小仙,666283e90000000015008f31,奶奶家到郑王庙步行五分钟左右就到了
7952,loloso,666283e90000000015008f31,好的，谢谢[飞吻R]
7953,某小仙,666283e90000000015008f31,奶奶家是不是全街很有性价比的一家[偷笑R]
7954,朝饮木兰,666283e90000000015008f31,性价比超高，我去的时候很多人，都是看了小红书去的（都是半信半疑，因为太便宜了），老奶奶忙个不停[微笑R]，画的妆我儿子夸好看
7955,某小仙,666283e90000000015008f31,[偷笑R][偷笑R]
7956,某小仙,666283e90000000015008f31,奶奶那里用过要用现金哦
7957,某小仙,666283e90000000015008f31,穿无肩带内衣就好啦
7958,某小仙,666283e90000000015008f31,不是哦小姐姐，但是也依旧很美呢[飞吻R]
7959,某小仙,666283e90000000015008f31,没有奶奶的联系方式哈
7960,超级凶鸭,63804b610000000018013b57,@等着鱼回家的海🌊
7961,Gra汐,63804b610000000018013b57,P m
7962,SARA,63804b610000000018013b57,请问一共拍了多少张照片啊？
7963,🐷Edward🐷,66cee9d9000000001d01a1a3,Whole package is how much for per couple?
7964,埃斯得💋,66cee9d9000000001d01a1a3,78令吉是包含妆发和服装吗？
7965,臭屁公主,66cee9d9000000001d01a1a3,多少钱？
7966,糖糖,66cee9d9000000001d01a1a3,有小朋友的衣服嗎
7967,One day Thai,66cee9d9000000001d01a1a3,[飞吻R][飞吻R]
7968,一个小甲甲,66cee9d9000000001d01a1a3,about RM500-600
7969,🐷Edward🐷,66cee9d9000000001d01a1a3,The price is included photographer? Can get how many photo yeah?
7970,一个小甲甲,66cee9d9000000001d01a1a3,yes included all，can get all the photos，but with few edited only
7971,一个小甲甲,66cee9d9000000001d01a1a3,@One day Thai ask them for more details
7972,🐷Edward🐷,66cee9d9000000001d01a1a3,Ok thanks for the information
7973,一个小甲甲,66cee9d9000000001d01a1a3,没有哦～服装而已哦
7974,埃斯得💋,66cee9d9000000001d01a1a3,妆造大概多少啊
7975,一个小甲甲,66cee9d9000000001d01a1a3,建议直接咨询哦～ @One day Thai
7976,一个小甲甲,66cee9d9000000001d01a1a3,@One day Thai
7977,一个小甲甲,66cee9d9000000001d01a1a3,有的
7978,小野°,65eafcd40000000001029856,看了你的帖子来交作业了～谢谢安利[自拍R]
7979,刘睿智,65eafcd40000000001029856,你胡子好好看
7980,播播老师,65eafcd40000000001029856,好看
7981,MR.Y,65eafcd40000000001029856,看出来了，苹果手机拍的[doge]
7982,小叔日记,65eafcd40000000001029856,可以介绍摄影师吗？
7983,神奇,65eafcd40000000001029856,哪家的租的泰服呀
7984,自由自在的,65eafcd40000000001029856,棒
7985,菜腿泰,65eafcd40000000001029856,两个gay是吧
7986,摄影师张小白,65eafcd40000000001029856,你这组真的拍的好~
7987,樱桃魔法师,65eafcd40000000001029856,向南有点像上位的女仆[偷笑R]
7988,我是熊猫诶,65eafcd40000000001029856,好甜呀！
7989,子軒 🗿,65eafcd40000000001029856,很帥氣
7990,willh,65eafcd40000000001029856,我的王子[哇R][哇R][哇R]
